"","gap","yr","eco","plot","obs"
"5363",69.42,3,1,1134,44
"5364",66.58,3,1,1134,130
"5365",73.62,3,1,1148,213
"5366",80.98,3,1,1148,44
"5367",86.12,3,1,1148,130
"5368",76.92,3,1,1149,130
"5369",75.78,3,1,1149,44
"5370",68.8,3,1,1149,44
"5371",64.54,3,1,1152,130
"5372",61.5,3,1,1152,44
"5373",69.72,3,1,1152,213
"5374",70.96,3,1,1154,44
"5375",59.22,3,1,1154,130
"5376",55.26,3,1,1154,130
"5377",68.56,3,1,1158,213
"5378",76.64,3,1,1158,130
"5379",92.48,3,1,1158,44
"5380",83.28,3,1,1164,8
"5381",79.6,3,1,1164,99
"5382",88.24,3,1,1164,11
"5383",76.54,3,1,1176,213
"5384",55.88,3,1,1176,130
"5385",82.12,3,1,1176,44
"5386",73.36,3,1,1185,130
"5387",90.44,3,1,1185,213
"5388",73.46,3,1,1185,44
"5389",79.16,3,1,1192,213
"5390",72.32,3,1,1192,130
"5391",70.56,3,1,1192,72
"5392",63.38,3,1,1205,130
"5393",76.24,3,1,1205,213
"5394",68.84,3,1,1205,44
"5395",85.14,3,1,1218,44
"5396",79.74,3,1,1218,213
"5397",60.8,3,1,1218,130
"5398",68.68,3,1,1219,130
"5399",86.18,3,1,1219,213
"5400",82.66,3,1,1219,44
"5401",82,3,1,1242,44
"5402",73.64,3,1,1242,130
"5403",84.14,3,1,1242,213
"5404",86.98,3,1,1243,44
"5405",83.96,3,1,1243,130
"5406",76.82,3,1,1243,213
"5407",90.26,3,1,1244,44
"5408",83,3,1,1244,130
"5409",92.72,3,1,1244,213
"5410",77.28,3,1,1325,44
"5411",73.34,3,1,1325,130
"5412",65.48,3,1,1325,213
"5413",80.58,3,1,1326,44
"5414",71.08,3,1,1326,130
"5415",74.14,3,1,1326,213
"5416",70.82,3,1,1327,44
"5417",79.72,3,1,1327,130
"5418",86.18,3,1,1327,213
"5419",75.24,3,1,1333,130
"5420",92.14,3,1,1333,213
"5421",78.42,3,1,1333,44
"5422",61.16,3,1,1336,130
"5423",69.22,3,1,1336,44
"5424",82.98,3,1,1336,213
"5425",59.02,3,1,1338,44
"5426",74.42,3,1,1338,213
"5427",57.14,3,1,1338,130
"5428",87.56,3,1,1349,44
"5429",90.18,3,1,1349,213
"5430",77.4,3,1,1349,130
"5431",87.62,3,3,1350,44
"5432",84.32,3,3,1350,213
"5433",69.8,3,3,1350,130
"5434",77.04,3,3,1351,44
"5435",69.76,3,3,1351,130
"5436",87.14,3,3,1351,213
"5437",74.9,3,1,1354,44
"5438",80.86,3,1,1354,213
"5439",79.22,3,1,1354,130
"5440",89.06,3,3,1357,213
"5441",91.28,3,3,1357,44
"5442",87.78,3,3,1357,130
"5443",75.82,3,3,1358,213
"5444",81.62,3,3,1358,44
"5445",69.9,3,3,1358,130
"5446",75.06,3,1,1361,130
"5447",81.56,3,1,1361,44
"5448",80.6,3,1,1361,213
"5449",62.42,3,1,1364,44
"5450",64.72,3,1,1364,213
"5451",66.74,3,1,1364,130
"5452",87.14,3,1,1366,213
"5453",58.96,3,1,1366,130
"5454",67.64,3,1,1366,44
"5455",89.14,3,1,1371,44
"5456",84.08,3,1,1371,130
"5457",91.66,3,1,1371,213
"5458",65.98,3,1,1372,213
"5459",67.22,3,1,1372,44
"5460",71.2,3,1,1372,130
"5461",79.72,3,1,1375,44
"5462",85.64,3,1,1375,130
"5463",85.44,3,1,1375,213
"5464",62.92,3,1,1386,130
"5465",91.5,3,1,1386,213
"5466",75.24,3,1,1386,44
"5467",86.26,3,1,1387,130
"5468",86.48,3,1,1387,213
"5469",82.88,3,1,1387,44
"5470",74.44,3,1,1388,44
"5471",86.86,3,1,1388,130
"5472",78.36,3,1,1388,213
"5473",84.36,3,1,1408,213
"5474",66.3,3,1,1408,130
"5475",78.4,3,1,1408,44
"5476",77.48,3,1,1409,130
"5477",77.68,3,1,1409,44
"5478",86.48,3,1,1409,213
"5479",82.1,3,1,1410,130
"5480",57.54,3,1,1410,44
"5481",80.58,3,1,1410,213
"5482",64.76,3,1,1411,213
"5483",54.42,3,1,1411,130
"5484",60.74,3,1,1411,44
"5485",84.9,3,1,1414,213
"5486",88.54,3,1,1414,44
"5487",87.16,3,1,1414,130
"5488",68.94,3,1,1423,130
"5489",70.52,3,1,1423,44
"5490",79.92,3,1,1423,213
"5491",67.66,3,1,1424,213
"5492",51.24,3,1,1424,130
"5493",69.56,3,1,1424,44
"5494",61.9,5,1,1782,217
"5495",73.12,5,1,1782,156
"5496",72.58,5,1,1782,237
"5497",68.54,5,1,1795,237
"5498",68.04,5,1,1795,156
"5499",68.06,5,1,1795,156
"5500",43.18,5,1,1813,156
"5501",22.78,5,1,1813,156
"5502",38.18,5,1,1813,237
"5503",65.58,5,1,1846,131
"5504",74.86,5,1,1846,156
"5505",62.54,5,1,1846,237
"5506",28.1,5,1,1850,237
"5507",53.58,5,1,1850,237
"5508",35.76,5,1,1850,237
"5509",29.72,5,3,1878,131
"5510",30.48,5,3,1878,131
"5511",44.44,5,3,1878,237
"5512",83.46,5,3,1879,156
"5513",74.06,5,3,1879,156
"5514",76.9,5,3,1879,156
"5515",33.8,5,3,1880,237
"5516",42.18,5,3,1880,156
"5517",39.04,5,3,1880,237
"5518",64.26,5,1,1896,237
"5519",78.92,5,1,1896,131
"5520",77.56,5,1,1896,237
"5521",76.28,5,1,1897,131
"5522",77.02,5,1,1897,131
"5523",83.9,5,1,1897,156
"5524",30.04,5,1,1900,237
"5525",37.88,5,1,1900,237
"5526",18.72,5,1,1900,237
"5527",75.78,5,1,1906,237
"5528",79.74,5,1,1906,131
"5529",73.92,5,1,1906,237
"5530",59.48,5,1,1909,156
"5531",75.18,5,1,1909,131
"5532",67.8,5,1,1909,131
"5533",50.3,5,1,1913,237
"5534",69.4,5,1,1913,156
"5535",59.86,5,1,1913,237
"5536",54.56,5,3,1964,131
"5537",65.52,5,3,1964,131
"5538",66.22,5,3,1964,131
"5539",47.2,5,3,1965,217
"5540",30.84,5,3,1965,217
"5541",44.24,5,3,1965,217
"5542",22.12,5,3,1967,131
"5543",45.68,5,3,1967,131
"5544",26.38,5,3,1967,131
"5545",57.08,5,3,1969,13
"5546",61.84,5,3,1969,13
"5547",62.32,5,3,1969,13
"5548",48.84,5,3,1973,133
"5549",65.62,5,3,1973,133
"5550",34.56,5,3,1973,133
"5551",45.12,5,3,1976,217
"5552",49.22,5,3,1976,217
"5553",38.18,5,3,1976,217
"5554",50.06,5,3,1977,131
"5555",45.16,5,3,1977,156
"5556",36.1,5,3,1977,131
"5557",45.08,5,3,1978,13
"5558",36.76,5,3,1978,13
"5559",59.06,5,3,1978,13
"5560",46.74,5,3,1984,133
"5561",28.98,5,3,1984,133
"5562",29.46,5,3,1984,133
"5563",55.12,5,1,1988,156
"5564",57.16,5,1,1988,156
"5565",39.72,5,1,1988,131
"5566",60.32,5,1,1990,131
"5567",52.26,5,1,1990,237
"5568",61.18,5,1,1990,131
"5569",45.68,5,1,1992,131
"5570",51.98,5,1,1992,131
"5571",38.04,5,1,1992,131
"5572",16.42,5,3,1997,131
"5573",42.5,5,3,1997,131
"5574",8.74,5,3,1997,131
"5575",49.9,5,3,2006,217
"5576",51.94,5,3,2006,217
"5577",55.52,5,3,2006,217
"5578",79.7,5,1,2013,237
"5579",78.46,5,1,2013,237
"5580",77.22,5,1,2013,237
"5581",57.12,5,1,2015,131
"5582",53.46,5,1,2015,131
"5583",63.88,5,1,2015,131
"5584",78.74,5,1,2018,156
"5585",68.38,5,1,2018,156
"5586",68.16,5,1,2018,131
"5587",77.42,5,1,2025,237
"5588",74.46,5,1,2025,237
"5589",86.08,5,1,2025,237
"5590",68.26,5,1,2029,131
"5591",73.24,5,1,2029,131
"5592",71.76,5,1,2029,131
"5593",94.58,5,1,2032,156
"5594",97.82,5,1,2032,156
"5595",97.64,5,1,2032,156
"5596",67.66,5,1,2034,237
"5597",70.54,5,1,2034,237
"5598",60.22,5,1,2034,237
"5599",82.96,5,1,2045,13
"5600",63.5,5,1,2045,13
"5601",76.42,5,1,2045,13
"5602",95.98,5,1,2060,131
"5603",83.76,5,1,2060,131
"5604",88.72,5,1,2060,131
"5605",81.7,5,1,2062,156
"5606",78.44,5,1,2062,156
"5607",71.24,5,1,2062,156
"5608",70.3,5,1,2063,237
"5609",70.54,5,1,2063,237
"5610",66.04,5,1,2063,237
"5611",65.46,5,1,2066,131
"5612",76.84,5,1,2066,131
"5613",59.3,5,1,2066,131
"5614",60.7,5,1,2069,156
"5615",58.08,5,1,2069,156
"5616",63.76,5,1,2069,156
"5617",76.42,5,1,2075,133
"5618",74.28,5,1,2075,133
"5619",74.36,5,1,2075,133
"5620",47.06,5,1,2077,131
"5621",66.52,5,1,2077,131
"5622",59.86,5,1,2077,131
"5623",72.46,5,1,2078,156
"5624",59.64,5,1,2078,156
"5625",70.98,5,1,2078,156
"5626",60.5,5,1,2079,133
"5627",52.22,5,1,2079,133
"5628",49.08,5,1,2079,133
"5629",54.94,5,3,2080,131
"5630",50.56,5,3,2080,131
"5631",63.56,5,3,2080,131
"5632",49.86,5,3,2082,131
"5633",66.16,5,3,2082,131
"5634",61.6,5,3,2082,131
"5635",47.84,4,3,1710,12
"5636",75.84,4,3,1710,12
"5637",62.18,4,3,1710,12
"5638",75.06,4,1,1713,12
"5639",84.38,4,1,1713,12
"5640",66.54,4,1,1713,12
"5641",31.4,7,1,2522,238
"5642",37.24,7,1,2522,238
"5643",28.64,7,1,2522,238
"5644",40.72,7,3,2524,238
"5645",44.76,7,3,2524,194
"5646",17.16,7,3,2524,194
"5647",42.24,7,3,2463,238
"5648",37.88,7,3,2463,238
"5649",54.28,7,3,2463,238
"5650",66.28,7,3,2468,238
"5651",30.24,7,3,2468,238
"5652",42.48,7,3,2468,194
"5653",63.08,7,3,2490,238
"5654",45.96,7,3,2490,238
"5655",48.32,7,3,2490,194
"5656",26.2,7,3,2525,194
"5657",56.28,7,3,2525,194
"5658",28.64,7,3,2525,194
"5659",35.36,7,3,2557,194
"5660",63.64,7,3,2557,194
"5661",47.72,7,3,2557,194
"5662",5.24,7,3,2560,238
"5663",4.28,7,3,2560,238
"5664",0,7,3,2560,238
"5665",8.16,7,3,2562,194
"5666",13.96,7,3,2562,194
"5667",24.12,7,3,2562,194
"5668",74.36,7,3,2565,115
"5669",46.16,7,3,2565,194
"5670",39.44,7,3,2565,238
"5671",54.28,7,3,2566,194
"5672",47.68,7,3,2566,194
"5673",41.92,7,3,2566,194
"5674",10.68,7,3,2567,194
"5675",6.2,7,3,2567,238
"5676",7.52,7,3,2567,238
"5677",1.12,7,3,2601,194
"5678",6.16,7,3,2601,115
"5679",21.68,7,3,2601,194
"5680",13.16,7,3,2613,218
"5681",6.48,7,3,2613,115
"5682",5.12,7,3,2613,115
"5683",35.48,7,3,2614,218
"5684",21.32,7,3,2614,115
"5685",25.76,7,3,2614,218
"5686",23.88,7,3,2619,218
"5687",15,7,3,2619,194
"5688",34.52,7,3,2628,115
"5689",26.72,7,3,2628,115
"5690",47.52,7,3,2628,194
"5691",57.24,7,3,2631,194
"5692",53.2,7,3,2631,218
"5693",44.72,7,3,2631,194
"5694",1.76,7,3,2633,218
"5695",4.56,7,3,2633,115
"5696",15.56,7,3,2633,218
"5697",39.36,7,3,2638,194
"5698",53.2,7,3,2638,218
"5699",37,7,3,2638,194
"5700",20.2,7,3,2661,115
"5701",48.88,7,3,2661,194
"5702",44.96,7,3,2661,115
"5703",22.36,7,3,2672,115
"5704",39.44,7,3,2672,194
"5705",16.48,7,3,2672,115
"5706",29.92,7,3,2677,194
"5707",54.2,7,3,2677,115
"5708",24.68,7,3,2677,194
"5709",12.52,7,3,2681,115
"5710",8.04,7,3,2681,115
"5711",11.8,7,3,2681,115
"5712",13.36,7,1,2696,194
"5713",28.48,7,1,2696,115
"5714",15.68,7,1,2696,115
"5715",2.96,7,3,2697,194
"5716",19.36,7,3,2697,115
"5717",12.56,7,3,2697,115
"5718",5.52,7,3,2698,194
"5719",15.64,7,3,2698,194
"5720",13.12,7,3,2698,194
"5721",44.08,7,3,2702,115
"5722",43.28,7,3,2702,194
"5723",39.12,7,3,2702,194
"5724",40.12,7,3,2708,115
"5725",32.32,7,3,2708,194
"5726",68.64,7,3,2708,115
"5727",34.8,7,3,2721,115
"5728",32.2,7,3,2721,115
"5729",52.8,7,3,2721,115
"5730",32.44,7,3,2745,115
"5731",69.92,7,3,2745,66
"5732",28.36,7,3,2745,115
"5733",51.4,7,3,2750,194
"5734",63.52,7,3,2750,115
"5735",33.84,7,3,2750,194
"5736",34.8,7,3,2752,194
"5737",11.16,7,3,2752,194
"5738",0,7,3,2752,194
"5739",76.96,7,3,2755,66
"5740",68.64,7,3,2755,115
"5741",72.6,7,3,2755,66
"5742",33.84,7,3,2759,194
"5743",30.36,7,3,2759,115
"5744",22.44,7,3,2759,115
"5745",49.32,7,3,2761,66
"5746",27.84,7,3,2761,194
"5747",66.84,7,3,2761,66
"5748",31.72,7,3,2764,115
"5749",64.52,7,3,2764,66
"5750",69.36,7,3,2764,115
"5751",70.84,7,3,2777,115
"5752",36.24,7,3,2777,194
"5753",29.84,7,3,2777,194
"5754",71.72,7,3,2779,66
"5755",57.24,7,3,2779,115
"5756",54.48,7,3,2779,66
"5757",84.16,7,3,2782,194
"5758",92.32,7,3,2782,66
"5759",87.96,7,3,2782,194
"5760",66.24,7,3,2786,194
"5761",57.76,7,3,2786,115
"5762",55.96,7,3,2786,115
"5763",89.48,7,3,2789,66
"5764",55.36,7,3,2789,115
"5765",89.36,7,3,2789,66
"5766",36.84,7,3,2791,194
"5767",57.88,7,3,2791,66
"5768",22.56,7,3,2791,194
"5769",65.04,7,3,2794,194
"5770",59.88,7,3,2794,115
"5771",65.8,7,3,2794,115
"5772",81.44,7,3,2798,66
"5773",33.4,7,3,2798,115
"5774",49.68,7,3,2798,115
"5775",66,7,3,2801,66
"5776",32.44,7,3,2801,194
"5777",62,7,3,2801,66
"5778",32.48,7,3,2802,115
"5779",19.76,7,3,2802,194
"5780",19.32,7,3,2802,194
"5781",61.4,7,3,2807,66
"5782",28.28,7,3,2807,115
"5783",61.64,7,3,2807,66
"5784",42.6,7,3,2810,194
"5785",82.4,7,3,2810,66
"5786",24.88,7,3,2810,194
"5787",39.76,7,3,2494,115
"5788",35.56,7,3,2494,115
"5789",33.04,7,3,2494,194
"5790",68.12,7,3,2505,238
"5791",50.28,7,3,2505,238
"5792",57.6,7,3,2505,238
"5793",67.04,7,3,2509,194
"5794",59.04,7,3,2509,115
"5795",53.8,7,3,2509,194
"5796",67.44,7,3,2512,194
"5797",53.48,7,3,2512,194
"5798",49.84,7,3,2512,194
"5799",82.16,7,3,2518,238
"5800",64.2,7,3,2518,238
"5801",76.56,7,3,2518,238
"5802",53.6,7,1,2588,149
"5803",53.92,7,1,2588,149
"5804",22.44,7,1,2588,149
"5805",52.28,7,1,2591,6
"5806",74.2,7,1,2591,6
"5807",79.8,7,1,2591,6
"5808",1.04,7,1,2596,4
"5809",0.92,7,1,2596,4
"5810",0,7,1,2596,4
"5811",29.48,7,1,2616,6
"5812",50.64,7,1,2616,6
"5813",50.56,7,1,2616,6
"5814",58.8,7,1,2618,149
"5815",33.12,7,1,2618,149
"5816",29.08,7,1,2618,149
"5817",61.24,7,1,2622,4
"5818",80.08,7,1,2622,4
"5819",68.16,7,1,2622,4
"5820",80.88,7,1,2625,149
"5821",72.72,7,1,2625,6
"5822",74.08,7,1,2625,149
"5823",78.92,7,1,2629,4
"5824",81.2,7,1,2629,4
"5825",78.32,7,1,2629,4
"5826",58,7,1,2632,149
"5827",52.96,7,1,2632,4
"5828",54.44,7,1,2632,4
"5829",59.68,7,1,2636,6
"5830",53.12,7,1,2636,6
"5831",73.4,7,1,2636,6
"5832",24.72,7,3,2660,4
"5833",26.2,7,3,2660,4
"5834",6.56,7,3,2660,6
"5835",58.56,7,3,2665,149
"5836",46.72,7,3,2665,149
"5837",51.16,7,3,2665,149
"5838",3.28,7,3,2670,6
"5839",44.04,7,3,2670,149
"5840",1.44,7,3,2670,149
"5841",7.36,7,3,2673,149
"5842",43.36,7,3,2673,149
"5843",20.76,7,3,2673,149
"5844",6.92,7,3,2675,149
"5845",2.32,7,3,2675,149
"5846",1.04,7,3,2675,4
"5847",30.2,7,1,2680,6
"5848",41.24,7,1,2680,6
"5849",45.28,7,1,2680,6
"5850",60.04,7,1,2466,4
"5851",74.32,7,1,2466,4
"5852",68.4,7,1,2466,4
"5853",23.96,7,1,2489,149
"5854",29.8,7,1,2489,149
"5855",7.52,7,1,2489,149
"5856",55.2,7,1,2499,149
"5857",68.56,7,1,2499,149
"5858",66.04,7,1,2499,149
"5859",35.08,7,1,2705,6
"5860",44.52,7,1,2705,149
"5861",60.04,7,1,2705,149
"5862",42.2,7,1,2707,6
"5863",88.52,7,1,2707,6
"5864",48.56,7,1,2707,6
"5865",52,7,1,2710,4
"5866",59.6,7,1,2710,4
"5867",52.4,7,1,2710,4
"5868",74.72,7,1,2717,4
"5869",71.96,7,1,2717,4
"5870",67.6,7,1,2717,4
"5871",63.36,7,1,2719,149
"5872",69,7,1,2719,149
"5873",65.44,7,1,2719,149
"5874",90.96,7,3,2780,149
"5875",94.64,7,3,2780,149
"5876",76.8,7,3,2780,149
"5877",14.84,7,3,2784,149
"5878",21.48,7,3,2784,149
"5879",0,7,3,2784,149
"5880",3.16,7,3,2788,149
"5881",7,7,3,2788,149
"5882",0,7,3,2788,149
"5883",14.52,7,3,2792,4
"5884",12.56,7,3,2792,6
"5885",31.32,7,3,2792,4
"5886",32.64,7,3,2797,6
"5887",8.84,7,3,2797,6
"5888",43.24,7,3,2797,6
"5889",61.04,8,1,3213,191
"5890",32.44,8,1,3213,2
"5891",68.08,8,1,3213,191
"5892",21.72,8,1,3214,68
"5893",37.2,8,1,3214,2
"5894",25.52,8,1,3214,68
"5895",52.8,8,1,3215,191
"5896",45.24,8,1,3215,68
"5897",39.16,8,1,3215,191
"5898",49.72,8,1,2996,87
"5899",51.96,8,1,2996,87
"5900",71.32,8,1,2996,87
"5901",63.72,8,1,2999,7
"5902",76.92,8,1,2999,47
"5903",74.56,8,1,2999,47
"5904",59.4,8,1,3003,87
"5905",18,8,1,3003,87
"5906",42.32,8,1,3003,87
"5907",70.84,8,1,3006,87
"5908",83.32,8,1,3006,87
"5909",76,8,1,3006,87
"5910",8.96,8,1,3074,7
"5911",5.24,8,1,3074,7
"5912",28.96,8,1,3074,87
"5913",10.8,8,1,3080,87
"5914",0,8,1,3080,87
"5915",0,8,1,3080,87
"5916",63.08,8,1,3085,87
"5917",51.16,8,1,3085,87
"5918",65.24,8,1,3085,87
"5919",63.28,8,1,3086,7
"5920",67.4,8,1,3086,7
"5921",71.12,8,1,3086,7
"5922",6.92,8,3,3110,7
"5923",72.8,8,3,3110,7
"5924",28.08,8,3,3110,7
"5925",67.2,8,3,3112,87
"5926",55.64,8,3,3112,47
"5927",53.68,8,3,3112,87
"5928",56.56,8,3,3119,7
"5929",38.96,8,3,3119,87
"5930",49.56,8,3,3119,87
"5931",68.72,8,1,3120,7
"5932",69.48,8,1,3120,7
"5933",64.92,8,1,3120,7
"5934",58.28,8,1,3123,7
"5935",64.2,8,1,3123,7
"5936",55.32,8,1,3123,7
"5937",87.4,8,1,3126,87
"5938",63.36,8,1,3126,87
"5939",70.36,8,1,3126,87
"5940",84.36,8,1,3130,87
"5941",89.44,8,1,3130,87
"5942",93.6,8,1,3130,87
"5943",57.36,8,1,3136,87
"5944",65,8,1,3136,87
"5945",63.6,8,1,3136,87
"5946",62.4,8,1,3137,47
"5947",70.88,8,1,3137,47
"5948",76.24,8,1,3137,47
"5949",5.84,8,1,3172,7
"5950",1.04,8,1,3172,7
"5951",0,8,1,3172,7
"5952",2.16,8,1,3179,87
"5953",0,8,1,3179,87
"5954",0,8,1,3179,87
"5955",69.88,8,1,3183,7
"5956",83.04,8,1,3183,7
"5957",76.72,8,1,3183,7
"5958",53.28,8,1,3184,7
"5959",39.16,8,1,3184,7
"5960",58.16,8,1,3184,7
"5961",62.2,8,1,3185,47
"5962",66.32,8,1,3185,47
"5963",71.6,8,1,3185,47
"5964",43.28,8,1,3187,87
"5965",43.24,8,1,3187,87
"5966",48.64,8,1,3187,87
"5967",53,8,1,3217,47
"5968",43.52,8,1,3217,87
"5969",54.2,8,1,3217,87
"5970",22.32,8,1,3218,87
"5971",49.24,8,1,3218,87
"5972",22.84,8,1,3218,87
"5973",23.48,8,3,3221,87
"5974",5.24,8,3,3221,87
"5975",6.16,8,3,3221,87
"5976",87.56,8,3,3226,87
"5977",90.52,8,3,3226,87
"5978",85.32,8,3,3226,87
"5979",70.96,8,3,3228,7
"5980",69.68,8,3,3228,7
"5981",66.32,8,3,3228,7
"5982",78.2,8,1,3231,47
"5983",79.84,8,1,3231,47
"5984",75.84,8,1,3231,47
"5985",36.36,8,1,2979,7
"5986",25.8,8,1,2979,47
"5987",25.36,8,1,2979,47
"5988",24.08,8,3,2983,7
"5989",13.96,8,3,2983,7
"5990",7.36,8,3,2983,7
"5991",70.56,8,1,2993,47
"5992",88.8,8,1,2993,47
"5993",87.92,8,1,2993,47
"5994",55.08,8,1,2994,7
"5995",46.28,8,1,2994,7
"5996",55.52,8,1,2994,7
"5997",93.14,6,2,2088,23
"5998",90.46,6,2,2088,23
"5999",10.94,6,2,2088,23
"6000",90.12,6,2,2089,220
"6001",91.42,6,2,2089,209
"6002",97.2,6,2,2089,220
"6003",87.66,6,2,2092,65
"6004",90.16,6,2,2092,65
"6005",95.52,6,2,2092,65
"6006",49,6,2,2095,220
"6007",77.2,6,2,2095,220
"6008",62.56,6,2,2095,220
"6009",82.52,6,2,2096,23
"6010",76.08,6,2,2096,23
"6011",66.6,6,2,2096,23
"6012",86.28,6,2,2097,23
"6013",82.72,6,2,2097,220
"6014",78,6,2,2097,23
"6015",74.76,6,2,2098,23
"6016",70,6,2,2098,23
"6017",80.16,6,2,2098,23
"6018",89.52,6,2,2112,65
"6019",95.04,6,2,2112,220
"6020",90.76,6,2,2112,220
"6021",90.96,6,2,2113,23
"6022",88.16,6,2,2113,220
"6023",92.68,6,2,2113,23
"6024",82,6,2,2121,23
"6025",94.76,6,2,2121,65
"6026",91.08,6,2,2121,23
"6027",87.8,6,2,2125,220
"6028",92.92,6,2,2125,65
"6029",81.6,6,2,2125,65
"6030",98,6,2,2127,220
"6031",98.8,6,2,2127,23
"6032",100,6,2,2127,220
"6033",78,6,2,2131,65
"6034",64.72,6,2,2131,23
"6035",85.96,6,2,2131,65
"6036",95.64,6,2,2147,23
"6037",81.76,6,2,2147,23
"6038",90.08,6,2,2147,23
"6039",86.68,6,2,2148,65
"6040",83.92,6,2,2148,23
"6041",91.52,6,2,2148,65
"6042",71.44,6,2,2151,23
"6043",79.32,6,2,2151,220
"6044",78.84,6,2,2151,220
"6045",83.12,6,2,2154,23
"6046",63.6,6,2,2154,220
"6047",73.6,6,2,2154,23
"6048",80.92,6,2,2158,23
"6049",67.64,6,2,2158,65
"6050",81.64,6,2,2158,65
"6051",93.12,6,2,2164,220
"6052",91.32,6,2,2164,220
"6053",87.56,6,2,2164,23
"6054",74.2,6,2,2170,65
"6055",79.72,6,2,2170,23
"6056",62.24,6,2,2170,65
"6057",93.68,6,2,2171,65
"6058",92.4,6,2,2171,65
"6059",100,6,2,2171,220
"6060",92.12,6,2,2175,23
"6061",78.72,6,2,2175,23
"6062",87.8,6,2,2175,220
"6063",88.64,6,2,2191,23
"6064",89.08,6,2,2191,65
"6065",95.92,6,2,2191,65
"6066",98.2,6,2,2196,220
"6067",97.96,6,2,2196,220
"6068",95.04,6,2,2196,220
"6069",90.16,6,2,2218,65
"6070",84.64,6,2,2218,220
"6071",87.12,6,2,2218,65
"6072",81.8,6,2,2222,23
"6073",68.36,6,2,2222,65
"6074",85.88,6,2,2222,23
"6075",91.6,6,2,2225,65
"6076",88.84,6,2,2225,65
"6077",92.8,6,2,2225,65
"6078",86.92,6,2,2231,220
"6079",84,6,2,2231,23
"6080",90.04,6,2,2231,220
"6081",95.08,6,2,2233,23
"6082",90.16,6,2,2233,65
"6083",95.24,6,2,2233,23
"6084",72.56,1,2,495,225
"6085",84.04,1,2,495,225
"6086",87.28,1,2,495,225
"6087",61.3,1,2,496,69
"6088",65.52,1,2,496,69
"6089",72.38,1,2,496,69
"6090",44.06,1,2,497,69
"6091",39.38,1,2,497,69
"6092",30.86,1,2,497,69
"6093",65.7,1,2,498,153
"6094",77.36,1,2,498,153
"6095",48.4,1,2,498,153
"6096",30.46,1,2,176,153
"6097",39.62,1,2,176,153
"6098",52.76,1,2,176,153
"6099",6.38,1,2,178,69
"6100",6.7,1,2,178,69
"6101",1.5,1,2,178,69
"6102",29.56,1,2,179,69
"6103",42.18,1,2,179,69
"6104",27.44,1,2,179,69
"6105",18,1,2,180,225
"6106",26.02,1,2,180,225
"6107",39.38,1,2,180,225
"6108",31.4,1,2,181,225
"6109",37.74,1,2,181,225
"6110",30.6,1,2,181,225
"6111",29.82,1,2,182,225
"6112",26.2,1,2,182,225
"6113",9.86,1,2,182,225
"6114",35.08,1,2,183,153
"6115",40.02,1,2,183,153
"6116",32.08,1,2,183,153
"6117",35.32,1,2,184,225
"6118",43.74,1,2,184,225
"6119",31.2,1,2,184,225
"6120",64.44,1,2,185,153
"6121",76.54,1,2,185,153
"6122",52.98,1,2,185,69
"6123",66.98,1,2,186,225
"6124",55.9,1,2,186,225
"6125",58.9,1,2,186,225
"6126",74.86,1,2,187,225
"6127",37.56,1,2,187,225
"6128",43.12,1,2,187,225
"6129",34.6,1,2,188,153
"6130",17.96,1,2,188,225
"6131",53.7,1,2,188,153
"6132",46.76,1,2,189,153
"6133",42.3,1,2,189,153
"6134",45.16,1,2,189,69
"6135",7.58,1,2,191,153
"6136",0.42,1,2,191,153
"6137",4.88,1,2,191,153
"6138",5.32,1,2,192,225
"6139",4.34,1,2,192,225
"6140",2.02,1,2,192,225
"6141",12.2,1,2,193,225
"6142",24.02,1,2,193,225
"6143",26.96,1,2,193,225
"6144",34.24,1,2,194,225
"6145",29.22,1,2,194,153
"6146",35.68,1,2,194,153
"6147",30.38,1,2,208,153
"6148",6.2,1,2,208,69
"6149",69.8,1,2,208,69
"6150",55.46,1,2,211,225
"6151",60.14,1,2,211,69
"6152",28.92,1,2,211,225
"6153",63.78,1,2,212,153
"6154",68.3,1,2,212,153
"6155",55.16,1,2,212,153
"6156",74.28,1,2,213,69
"6157",56.64,1,2,213,69
"6158",81.02,1,2,213,69
"6159",49.14,1,2,214,225
"6160",27.26,1,2,214,225
"6161",49.74,1,2,214,225
"6162",26.52,1,2,215,153
"6163",16.74,1,2,215,153
"6164",12.9,1,2,215,153
"6165",87.14,1,2,342,69
"6166",75.84,1,2,342,69
"6167",71.66,1,2,342,69
"6168",71.88,1,2,343,69
"6169",65.04,1,2,343,69
"6170",69.64,1,2,343,69
"6171",67.42,1,2,349,153
"6172",78.56,1,2,349,225
"6173",49.78,1,2,349,69
"6174",50.3,1,2,350,225
"6175",64.42,1,2,350,225
"6176",76.78,1,2,350,225
"6177",23.52,1,2,397,153
"6178",35.46,1,2,397,153
"6179",71.64,1,2,400,69
"6180",72.64,1,2,400,69
"6181",74.14,1,2,400,69
"6182",76.64,1,2,421,153
"6183",81.96,1,2,421,225
"6184",70.26,1,2,421,153
"6185",76.6,1,2,428,69
"6186",77.74,1,2,428,69
"6187",66.64,1,2,428,69
"6188",76.86,1,2,432,69
"6189",80.16,1,2,432,69
"6190",96.86,1,2,432,69
"6191",74.84,1,2,434,153
"6192",67.84,1,2,434,153
"6193",70.18,1,2,434,69
"6194",60.96,1,2,436,225
"6195",61,1,2,436,225
